
I20241208 00:52:25 2111763 dinov2 train.py:276] Starting training from iteration 182610
I20241208 01:59:07 2111763 dinov2 helpers.py:102] Training  [184720/202900]  eta: 9:34:18  lr: 0.0000 (0.0000)  wd: 0.1968 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6170 (12.5936)  dino_local_crops_loss: 9.7447 (9.7278)  dino_global_crops_loss: 1.2091 (1.2063)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1573 (2.1574)  time: 1.847736  data: 0.998148  max mem: 60053
I20241208 01:59:26 2111763 dinov2 helpers.py:102] Training  [184730/202900]  eta: 9:34:05  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6109 (12.5937)  dino_local_crops_loss: 9.7409 (9.7278)  dino_global_crops_loss: 1.2091 (1.2063)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1568 (2.1575)  time: 1.887068  data: 1.033712  max mem: 60053
I20241208 01:59:46 2111763 dinov2 helpers.py:102] Training  [184740/202900]  eta: 9:33:52  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6176 (12.5939)  dino_local_crops_loss: 9.7409 (9.7278)  dino_global_crops_loss: 1.2091 (1.2063)  kde_loss: -0.4978 (-0.4979)  ibot_loss: 2.1771 (2.1577)  time: 1.963210  data: 1.118496  max mem: 60053
I20241208 02:00:04 2111763 dinov2 helpers.py:102] Training  [184750/202900]  eta: 9:33:26  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5558 (12.5936)  dino_local_crops_loss: 9.6863 (9.7275)  dino_global_crops_loss: 1.1994 (1.2063)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1703 (2.1577)  time: 1.892997  data: 1.060399  max mem: 60053
I20241208 02:00:24 2111763 dinov2 helpers.py:102] Training  [184760/202900]  eta: 9:33:13  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5305 (12.5934)  dino_local_crops_loss: 9.6719 (9.7273)  dino_global_crops_loss: 1.1966 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1641 (2.1578)  time: 1.892425  data: 1.057429  max mem: 60053
I20241208 02:00:43 2111763 dinov2 helpers.py:102] Training  [184770/202900]  eta: 9:33:00  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5778 (12.5935)  dino_local_crops_loss: 9.6943 (9.7272)  dino_global_crops_loss: 1.2014 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1985 (2.1580)  time: 1.962603  data: 1.124285  max mem: 60053
I20241208 02:01:01 2111763 dinov2 helpers.py:102] Training  [184780/202900]  eta: 9:32:32  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5875 (12.5934)  dino_local_crops_loss: 9.7113 (9.7271)  dino_global_crops_loss: 1.2032 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1629 (2.1580)  time: 1.878369  data: 1.040785  max mem: 60053
I20241208 02:01:21 2111763 dinov2 helpers.py:102] Training  [184790/202900]  eta: 9:32:20  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5831 (12.5935)  dino_local_crops_loss: 9.7188 (9.7272)  dino_global_crops_loss: 1.2050 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1552 (2.1580)  time: 1.882494  data: 1.033676  max mem: 60053
I20241208 02:01:40 2111763 dinov2 helpers.py:102] Training  [184800/202900]  eta: 9:32:04  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6297 (12.5938)  dino_local_crops_loss: 9.7546 (9.7273)  dino_global_crops_loss: 1.2107 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1752 (2.1581)  time: 1.952940  data: 1.083458  max mem: 60053
I20241208 02:01:58 2111763 dinov2 helpers.py:102] Training  [184810/202900]  eta: 9:31:37  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5602 (12.5935)  dino_local_crops_loss: 9.7189 (9.7272)  dino_global_crops_loss: 1.2025 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1501 (2.1580)  time: 1.870105  data: 1.014191  max mem: 60053
I20241208 02:02:18 2111763 dinov2 helpers.py:102] Training  [184820/202900]  eta: 9:31:23  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5291 (12.5932)  dino_local_crops_loss: 9.6855 (9.7270)  dino_global_crops_loss: 1.1991 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1411 (2.1580)  time: 1.876695  data: 1.043849  max mem: 60053
I20241208 02:02:36 2111763 dinov2 helpers.py:102] Training  [184830/202900]  eta: 9:30:58  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5603 (12.5934)  dino_local_crops_loss: 9.7028 (9.7270)  dino_global_crops_loss: 1.2012 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1693 (2.1581)  time: 1.884453  data: 1.042236  max mem: 60053
I20241208 02:02:55 2111763 dinov2 helpers.py:102] Training  [184840/202900]  eta: 9:30:40  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6080 (12.5934)  dino_local_crops_loss: 9.7329 (9.7270)  dino_global_crops_loss: 1.2072 (1.2062)  kde_loss: -0.4978 (-0.4979)  ibot_loss: 2.1740 (2.1581)  time: 1.868655  data: 1.026660  max mem: 60053
I20241208 02:03:15 2111763 dinov2 helpers.py:102] Training  [184850/202900]  eta: 9:30:25  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6000 (12.5935)  dino_local_crops_loss: 9.7345 (9.7271)  dino_global_crops_loss: 1.2072 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1585 (2.1581)  time: 1.930055  data: 1.080364  max mem: 60053
I20241208 02:03:33 2111763 dinov2 helpers.py:102] Training  [184860/202900]  eta: 9:29:59  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6295 (12.5938)  dino_local_crops_loss: 9.7379 (9.7272)  dino_global_crops_loss: 1.2088 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1702 (2.1583)  time: 1.876313  data: 1.021255  max mem: 60053
I20241208 02:03:52 2111763 dinov2 helpers.py:102] Training  [184870/202900]  eta: 9:29:43  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5885 (12.5935)  dino_local_crops_loss: 9.7202 (9.7270)  dino_global_crops_loss: 1.2046 (1.2062)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1591 (2.1582)  time: 1.868180  data: 1.019572  max mem: 60053
I20241208 02:04:12 2111763 dinov2 helpers.py:102] Training  [184880/202900]  eta: 9:29:27  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5123 (12.5931)  dino_local_crops_loss: 9.6755 (9.7268)  dino_global_crops_loss: 1.1977 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1402 (2.1581)  time: 1.931220  data: 1.080477  max mem: 60053
I20241208 02:04:30 2111763 dinov2 helpers.py:102] Training  [184890/202900]  eta: 9:29:03  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5418 (12.5931)  dino_local_crops_loss: 9.6855 (9.7267)  dino_global_crops_loss: 1.1991 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1480 (2.1582)  time: 1.885612  data: 1.037017  max mem: 60053
I20241208 02:04:49 2111763 dinov2 helpers.py:102] Training  [184900/202900]  eta: 9:28:48  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5637 (12.5930)  dino_local_crops_loss: 9.7122 (9.7267)  dino_global_crops_loss: 1.2026 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1483 (2.1581)  time: 1.887049  data: 1.032491  max mem: 60053
I20241208 02:05:09 2111763 dinov2 helpers.py:102] Training  [184910/202900]  eta: 9:28:32  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5238 (12.5926)  dino_local_crops_loss: 9.7010 (9.7265)  dino_global_crops_loss: 1.2019 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1207 (2.1579)  time: 1.940701  data: 1.089511  max mem: 60053
I20241208 02:05:27 2111763 dinov2 helpers.py:102] Training  [184920/202900]  eta: 9:28:07  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5525 (12.5927)  dino_local_crops_loss: 9.7180 (9.7266)  dino_global_crops_loss: 1.2031 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1344 (2.1579)  time: 1.879836  data: 1.026631  max mem: 60053
I20241208 02:05:46 2111763 dinov2 helpers.py:102] Training  [184930/202900]  eta: 9:27:51  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5947 (12.5925)  dino_local_crops_loss: 9.7206 (9.7265)  dino_global_crops_loss: 1.2060 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1496 (2.1578)  time: 1.873170  data: 1.031940  max mem: 60053
I20241208 02:06:06 2111763 dinov2 helpers.py:102] Training  [184940/202900]  eta: 9:27:37  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5054 (12.5921)  dino_local_crops_loss: 9.6953 (9.7264)  dino_global_crops_loss: 1.2028 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1122 (2.1576)  time: 1.942560  data: 1.123543  max mem: 60053
I20241208 02:06:24 2111763 dinov2 helpers.py:102] Training  [184950/202900]  eta: 9:27:13  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5300 (12.5920)  dino_local_crops_loss: 9.7149 (9.7263)  dino_global_crops_loss: 1.2027 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1187 (2.1575)  time: 1.893889  data: 1.059657  max mem: 60053
I20241208 02:06:44 2111763 dinov2 helpers.py:102] Training  [184960/202900]  eta: 9:26:58  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5573 (12.5919)  dino_local_crops_loss: 9.7163 (9.7263)  dino_global_crops_loss: 1.2027 (1.2061)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1340 (2.1575)  time: 1.891745  data: 1.040724  max mem: 60053
I20241208 02:07:02 2111763 dinov2 helpers.py:102] Training  [184970/202900]  eta: 9:26:33  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.4958 (12.5914)  dino_local_crops_loss: 9.6762 (9.7260)  dino_global_crops_loss: 1.1969 (1.2060)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1260 (2.1573)  time: 1.886700  data: 1.044356  max mem: 60053
I20241208 02:07:21 2111763 dinov2 helpers.py:102] Training  [184980/202900]  eta: 9:26:18  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.4880 (12.5911)  dino_local_crops_loss: 9.6672 (9.7258)  dino_global_crops_loss: 1.1952 (1.2060)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1244 (2.1572)  time: 1.880676  data: 1.046234  max mem: 60053
I20241208 02:07:41 2111763 dinov2 helpers.py:102] Training  [184990/202900]  eta: 9:26:04  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5546 (12.5911)  dino_local_crops_loss: 9.7063 (9.7258)  dino_global_crops_loss: 1.2013 (1.2060)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1457 (2.1572)  time: 1.954025  data: 1.112852  max mem: 60053
I20241208 02:07:59 2111763 dinov2 helpers.py:102] Training  [185000/202900]  eta: 9:25:40  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5632 (12.5909)  dino_local_crops_loss: 9.7058 (9.7257)  dino_global_crops_loss: 1.1996 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1513 (2.1572)  time: 1.894666  data: 1.048088  max mem: 60053
I20241208 02:08:19 2111763 dinov2 helpers.py:102] Training  [185010/202900]  eta: 9:25:25  lr: 0.0000 (0.0000)  wd: 0.1969 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5632 (12.5908)  dino_local_crops_loss: 9.6973 (9.7256)  dino_global_crops_loss: 1.1995 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1652 (2.1573)  time: 1.886928  data: 1.039071  max mem: 60053
I20241208 02:08:38 2111763 dinov2 helpers.py:102] Training  [185020/202900]  eta: 9:25:08  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5862 (12.5909)  dino_local_crops_loss: 9.7070 (9.7256)  dino_global_crops_loss: 1.2016 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1709 (2.1573)  time: 1.939742  data: 1.086188  max mem: 60053
I20241208 02:08:56 2111763 dinov2 helpers.py:102] Training  [185030/202900]  eta: 9:24:43  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5468 (12.5906)  dino_local_crops_loss: 9.7111 (9.7255)  dino_global_crops_loss: 1.2047 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1296 (2.1571)  time: 1.868129  data: 1.016255  max mem: 60053
I20241208 02:09:15 2111763 dinov2 helpers.py:102] Training  [185040/202900]  eta: 9:24:25  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5375 (12.5906)  dino_local_crops_loss: 9.7189 (9.7256)  dino_global_crops_loss: 1.2053 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1145 (2.1570)  time: 1.863971  data: 1.013795  max mem: 60053
I20241208 02:09:35 2111763 dinov2 helpers.py:102] Training  [185050/202900]  eta: 9:24:11  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6341 (12.5909)  dino_local_crops_loss: 9.7566 (9.7258)  dino_global_crops_loss: 1.2114 (1.2060)  kde_loss: -0.4978 (-0.4979)  ibot_loss: 2.1481 (2.1570)  time: 1.940596  data: 1.085070  max mem: 60053
I20241208 02:09:53 2111763 dinov2 helpers.py:102] Training  [185060/202900]  eta: 9:23:47  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5829 (12.5907)  dino_local_crops_loss: 9.7298 (9.7257)  dino_global_crops_loss: 1.2077 (1.2059)  kde_loss: -0.4978 (-0.4979)  ibot_loss: 2.1481 (2.1570)  time: 1.890538  data: 1.044120  max mem: 60053
I20241208 02:10:12 2111763 dinov2 helpers.py:102] Training  [185070/202900]  eta: 9:23:29  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5436 (12.5906)  dino_local_crops_loss: 9.6981 (9.7256)  dino_global_crops_loss: 1.2007 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1470 (2.1570)  time: 1.869625  data: 1.026627  max mem: 60053
I20241208 02:10:30 2111763 dinov2 helpers.py:102] Training  [185080/202900]  eta: 9:23:05  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6075 (12.5909)  dino_local_crops_loss: 9.7209 (9.7257)  dino_global_crops_loss: 1.2052 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1842 (2.1572)  time: 1.870588  data: 1.018736  max mem: 60053
I20241208 02:10:50 2111763 dinov2 helpers.py:102] Training  [185090/202900]  eta: 9:22:52  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6042 (12.5907)  dino_local_crops_loss: 9.7193 (9.7256)  dino_global_crops_loss: 1.2052 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1660 (2.1571)  time: 1.899990  data: 1.038484  max mem: 60053
I20241208 02:11:09 2111763 dinov2 helpers.py:102] Training  [185100/202900]  eta: 9:22:33  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5517 (12.5905)  dino_local_crops_loss: 9.7093 (9.7255)  dino_global_crops_loss: 1.2031 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1407 (2.1571)  time: 1.939465  data: 1.086539  max mem: 60053
I20241208 02:11:27 2111763 dinov2 helpers.py:102] Training  [185110/202900]  eta: 9:22:08  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5892 (12.5907)  dino_local_crops_loss: 9.7087 (9.7255)  dino_global_crops_loss: 1.2045 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1614 (2.1572)  time: 1.856916  data: 1.020331  max mem: 60053
I20241208 02:11:47 2111763 dinov2 helpers.py:102] Training  [185120/202900]  eta: 9:21:51  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5892 (12.5906)  dino_local_crops_loss: 9.7221 (9.7254)  dino_global_crops_loss: 1.2050 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1677 (2.1572)  time: 1.867260  data: 1.030109  max mem: 60053
I20241208 02:12:06 2111763 dinov2 helpers.py:102] Training  [185130/202900]  eta: 9:21:38  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5523 (12.5904)  dino_local_crops_loss: 9.6969 (9.7253)  dino_global_crops_loss: 1.2011 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1420 (2.1571)  time: 1.945937  data: 1.110263  max mem: 60053
I20241208 02:12:24 2111763 dinov2 helpers.py:102] Training  [185140/202900]  eta: 9:21:13  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1965)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5683 (12.5905)  dino_local_crops_loss: 9.7030 (9.7253)  dino_global_crops_loss: 1.2019 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1557 (2.1572)  time: 1.896422  data: 1.064675  max mem: 60053
I20241208 02:12:44 2111763 dinov2 helpers.py:102] Training  [185150/202900]  eta: 9:20:59  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6175 (12.5906)  dino_local_crops_loss: 9.7270 (9.7254)  dino_global_crops_loss: 1.2070 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1759 (2.1573)  time: 1.893080  data: 1.060653  max mem: 60053
I20241208 02:13:04 2111763 dinov2 helpers.py:102] Training  [185160/202900]  eta: 9:20:44  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6225 (12.5907)  dino_local_crops_loss: 9.7450 (9.7255)  dino_global_crops_loss: 1.2094 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1699 (2.1573)  time: 1.956466  data: 1.102853  max mem: 60053
I20241208 02:13:22 2111763 dinov2 helpers.py:102] Training  [185170/202900]  eta: 9:20:20  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6576 (12.5911)  dino_local_crops_loss: 9.7650 (9.7256)  dino_global_crops_loss: 1.2121 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1812 (2.1575)  time: 1.886008  data: 1.030958  max mem: 60053
I20241208 02:13:41 2111763 dinov2 helpers.py:102] Training  [185180/202900]  eta: 9:20:05  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.6645 (12.5912)  dino_local_crops_loss: 9.7484 (9.7256)  dino_global_crops_loss: 1.2096 (1.2059)  kde_loss: -0.4978 (-0.4979)  ibot_loss: 2.1917 (2.1575)  time: 1.887912  data: 1.042255  max mem: 60053
I20241208 02:14:01 2111763 dinov2 helpers.py:102] Training  [185190/202900]  eta: 9:19:49  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5324 (12.5909)  dino_local_crops_loss: 9.6942 (9.7255)  dino_global_crops_loss: 1.2017 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1304 (2.1574)  time: 1.951225  data: 1.103066  max mem: 60053
I20241208 02:14:19 2111763 dinov2 helpers.py:102] Training  [185200/202900]  eta: 9:19:25  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5325 (12.5908)  dino_local_crops_loss: 9.6990 (9.7254)  dino_global_crops_loss: 1.2018 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1353 (2.1574)  time: 1.883613  data: 1.040695  max mem: 60053
I20241208 02:14:38 2111763 dinov2 helpers.py:102] Training  [185210/202900]  eta: 9:19:08  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5588 (12.5907)  dino_local_crops_loss: 9.7079 (9.7254)  dino_global_crops_loss: 1.2027 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1518 (2.1573)  time: 1.871177  data: 1.031091  max mem: 60053
I20241208 02:14:56 2111763 dinov2 helpers.py:102] Training  [185220/202900]  eta: 9:18:44  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5573 (12.5905)  dino_local_crops_loss: 9.7073 (9.7252)  dino_global_crops_loss: 1.2023 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1470 (2.1573)  time: 1.869936  data: 1.022644  max mem: 60053
I20241208 02:15:16 2111763 dinov2 helpers.py:102] Training  [185230/202900]  eta: 9:18:27  lr: 0.0000 (0.0000)  wd: 0.1970 (0.1966)  mom: 0.9999 (0.9999)  last_layer_lr: 0.0000 (0.0000)  current_batch_size: 32.0000 (32.0000)  total_loss: 12.5563 (12.5905)  dino_local_crops_loss: 9.6996 (9.7252)  dino_global_crops_loss: 1.2006 (1.2059)  kde_loss: -0.4980 (-0.4979)  ibot_loss: 2.1492 (2.1573)  time: 1.873784  data: 1.030397  max mem: 60053
